ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2020-09-08,99323.84641953885,36549.289046751066,142872.39909062552,99323.84641953885,99323.84641953885,-3166.5600830621233,-3166.5600830621233,-3166.5600830621233,-3166.5600830621233,-3166.5600830621233,-3166.5600830621233,0.0,0.0,0.0,96157.28633647673,118473.0
2020-09-09,99751.15014748846,42685.05027653074,156382.24814151644,99751.15014748846,99751.15014748846,722.6113222986179,722.6113222986179,722.6113222986179,722.6113222986179,722.6113222986179,722.6113222986179,0.0,0.0,0.0,100473.76146978707,125607.0
2020-09-10,100178.45387543805,65190.485356307945,163333.8604853565,100178.45387543805,100178.45387543805,16363.434287204205,16363.434287204205,16363.434287204205,16363.434287204205,16363.434287204205,16363.434287204205,0.0,0.0,0.0,116541.88816264225,127976.0
2020-09-11,100605.75760338764,58084.75472900735,146897.73319708701,100605.75760338764,100605.75760338764,-19.261126409973624,-19.261126409973624,-19.261126409973624,-19.261126409973624,-19.261126409973624,-19.261126409973624,0.0,0.0,0.0,100586.49647697767,129086.0
2020-09-12,101033.06133133726,45517.71708116798,147869.98992224922,101033.06133133726,101033.06133133726,-1649.4229586714482,-1649.4229586714482,-1649.4229586714482,-1649.4229586714482,-1649.4229586714482,-1649.4229586714482,0.0,0.0,0.0,99383.63837266581,124326.0
2020-09-13,101460.36505928685,34412.84729960444,138826.25386807803,101460.36505928685,101460.36505928685,-4246.297728837393,-4246.297728837393,-4246.297728837393,-4246.297728837393,-4246.297728837393,-4246.297728837393,0.0,0.0,0.0,97214.06733044946,120955.0
2020-09-14,101887.66878723644,44011.35331798581,148123.1585788191,101887.66878723644,101887.66878723644,-8004.503712562881,-8004.503712562881,-8004.503712562881,-8004.503712562881,-8004.503712562881,-8004.503712562881,0.0,0.0,0.0,93883.16507467355,115868.0
2020-09-15,102314.97251518605,48074.49042410371,161151.63195124362,102314.97251518605,102314.97251518605,-3166.5600830747953,-3166.5600830747953,-3166.5600830747953,-3166.5600830747953,-3166.5600830747953,-3166.5600830747953,0.0,0.0,0.0,99148.41243211125,122389.0
2020-09-16,102742.27624313565,47331.637802959114,171927.414390712,102742.27624313565,102742.27624313565,722.6113223159407,722.6113223159407,722.6113223159407,722.6113223159407,722.6113223159407,722.6113223159407,0.0,0.0,0.0,103464.88756545159,131151.0
2020-09-17,102996.83250579938,68167.14279331567,166058.1905905561,102996.83250579938,102996.83250579938,16363.434287202033,16363.434287202033,16363.434287202033,16363.434287202033,16363.434287202033,16363.434287202033,0.0,0.0,0.0,119360.26679300141,129610.0
2020-09-18,103251.38876846309,55388.98904139749,163896.95924114948,103251.38876846309,103251.38876846309,-19.261126432212674,-19.261126432212674,-19.261126432212674,-19.261126432212674,-19.261126432212674,-19.261126432212674,0.0,0.0,0.0,103232.12764203087,126636.0
2020-09-19,103505.94503112682,51057.270577806994,157851.5057110946,103505.94503112682,103505.94503112682,-1649.4229586517351,-1649.4229586517351,-1649.4229586517351,-1649.4229586517351,-1649.4229586517351,-1649.4229586517351,0.0,0.0,0.0,101856.52207247508,123855.0
2020-09-20,103760.50129379056,52618.43093990802,153640.28993858784,103760.50129379056,103760.50129379056,-4246.2977288300135,-4246.2977288300135,-4246.2977288300135,-4246.2977288300135,-4246.2977288300135,-4246.2977288300135,0.0,0.0,0.0,99514.20356496054,117459.0
2020-09-21,104015.05755645427,50669.195501880786,173289.46322980308,104015.05755645427,104015.05755645427,-8004.50371254235,-8004.50371254235,-8004.50371254235,-8004.50371254235,-8004.50371254235,-8004.50371254235,0.0,0.0,0.0,96010.55384391191,105978.0
2020-09-22,104269.61381911799,39492.60579017632,165321.00974818453,104269.61381911799,104269.61381911799,-3166.560083042824,-3166.560083042824,-3166.560083042824,-3166.560083042824,-3166.560083042824,-3166.560083042824,0.0,0.0,0.0,101103.05373607516,117732.0
2020-09-23,104524.1700817817,63267.72159798675,170051.88089841694,104524.1700817817,104524.1700817817,722.6113223134621,722.6113223134621,722.6113223134621,722.6113223134621,722.6113223134621,722.6113223134621,0.0,0.0,0.0,105246.78140409516,123864.0
2020-09-24,104778.72634444544,62095.096585881605,177915.6125931491,104778.72634444544,104778.72634444544,16363.43428719986,16363.43428719986,16363.43428719986,16363.43428719986,16363.43428719986,16363.43428719986,0.0,0.0,0.0,121142.1606316453,123680.0
2020-09-25,105033.28260710917,52099.100853554366,168740.94101639226,105033.28260710917,105033.28260710917,-19.261126390458568,-19.261126390458568,-19.261126390458568,-19.261126390458568,-19.261126390458568,-19.261126390458568,0.0,0.0,0.0,105014.02148071871,122549.0
2020-09-26,105287.83886977288,60460.667137956625,161121.0180225577,105287.83886977288,105287.83886977288,-1649.42295863202,-1649.42295863202,-1649.42295863202,-1649.42295863202,-1649.42295863202,-1649.42295863202,0.0,0.0,0.0,103638.41591114087,121985.0
2020-09-27,105542.3951324366,53838.014000705494,146163.4533967158,105542.3951324366,105542.3951324366,-4246.297728822664,-4246.297728822664,-4246.297728822664,-4246.297728822664,-4246.297728822664,-4246.297728822664,0.0,0.0,0.0,101296.09740361394,113400.0
2020-09-28,105661.33487564384,49764.1162636841,164768.17915146032,105661.33487564384,105661.33487564384,-8004.50371255214,-8004.50371255214,-8004.50371255214,-8004.50371255214,-8004.50371255214,-8004.50371255214,0.0,0.0,0.0,97656.8311630917,98558.0
2020-09-29,105780.27461885106,43767.50232927376,152380.49308416687,105780.27461885106,105780.27461885106,-3166.5600830554954,-3166.5600830554954,-3166.5600830554954,-3166.5600830554954,-3166.5600830554954,-3166.5600830554954,0.0,0.0,0.0,102613.71453579557,114168.0
2020-09-30,105899.21436205828,50408.481763186326,168734.3830623884,105899.21436205828,105899.21436205828,722.6113223307865,722.6113223307865,722.6113223307865,722.6113223307865,722.6113223307865,722.6113223307865,0.0,0.0,0.0,106621.82568438907,125746.0
2020-10-01,106018.15410526551,65468.58320840656,179905.87781239764,106018.15410526551,106018.15410526551,16363.434287197688,16363.434287197688,16363.434287197688,16363.434287197688,16363.434287197688,16363.434287197688,0.0,0.0,0.0,122381.58839246319,119472.0
2020-10-02,106137.09384847274,54863.32435974022,168708.7522279529,106137.09384847274,106137.09384847274,-19.261126412698406,-19.261126412698406,-19.261126412698406,-19.261126412698406,-19.261126412698406,-19.261126412698406,0.0,0.0,0.0,106117.83272206003,117069.0
2020-10-03,106256.03359167997,36084.87472307009,144550.60587987935,106256.03359167997,106256.03359167997,-1649.4229586681272,-1649.4229586681272,-1649.4229586681272,-1649.4229586681272,-1649.4229586681272,-1649.4229586681272,0.0,0.0,0.0,104606.61063301183,107567.0
2020-10-04,106374.9733348872,44789.917634573845,156032.01082777482,106374.9733348872,106374.9733348872,-4246.297728782994,-4246.297728782994,-4246.297728782994,-4246.297728782994,-4246.297728782994,-4246.297728782994,0.0,0.0,0.0,102128.6756061042,108188.0
2020-10-05,106493.91307809443,54798.68347506619,155538.5796862774,106493.91307809443,106493.91307809443,-8004.503712561932,-8004.503712561932,-8004.503712561932,-8004.503712561932,-8004.503712561932,-8004.503712561932,0.0,0.0,0.0,98489.4093655325,97369.0
2020-10-06,106612.85282130164,53611.91550059508,151093.17192121944,106612.85282130164,106612.85282130164,-3166.560083071007,-3166.560083071007,-3166.560083071007,-3166.560083071007,-3166.560083071007,-3166.560083071007,0.0,0.0,0.0,103446.29273823064,108659.0
2020-10-07,106731.79256450887,62672.06323656238,153903.32188922452,106731.79256450887,106731.79256450887,722.6113223481102,722.6113223481102,722.6113223481102,722.6113223481102,722.6113223481102,722.6113223481102,0.0,0.0,0.0,107454.40388685698,116853.0
2020-10-08,106850.73230771611,71916.64739399035,190983.37189067088,106850.73230771611,106850.73230771611,16363.434287199992,16363.434287199992,16363.434287199992,16363.434287199992,16363.434287199992,16363.434287199992,0.0,0.0,0.0,123214.16659491611,108874.0
2020-10-09,106904.71825014707,47076.94065977698,163077.6212182707,106904.71825014707,106904.71825014707,-19.261126416961982,-19.261126416961982,-19.261126416961982,-19.261126416961982,-19.261126416961982,-19.261126416961982,0.0,0.0,0.0,106885.4571237301,107207.0
2020-10-10,106958.70419257802,43255.11807001842,165077.96616023735,106958.70419257802,106958.70419257802,-1649.422958648413,-1649.422958648413,-1649.422958648413,-1649.422958648413,-1649.422958648413,-1649.422958648413,0.0,0.0,0.0,105309.2812339296,108151.0
2020-10-11,107012.69013500899,45761.573071688654,155347.10407897356,107012.69013500899,107012.69013500899,-4246.297728807932,-4246.297728807932,-4246.297728807932,-4246.297728807932,-4246.297728807932,-4246.297728807932,0.0,0.0,0.0,102766.39240620106,98926.0
2020-10-12,107066.67607743994,53256.77815195991,152229.0625042576,107066.67607743994,107066.67607743994,-8004.503712571722,-8004.503712571722,-8004.503712571722,-8004.503712571722,-8004.503712571722,-8004.503712571722,0.0,0.0,0.0,99062.17236486822,90485.0
2020-10-13,107120.6620198709,42223.10739354477,147238.28194262815,107120.6620198709,107120.6620198709,-3166.5600830836784,-3166.5600830836784,-3166.5600830836784,-3166.5600830836784,-3166.5600830836784,-3166.5600830836784,0.0,0.0,0.0,103954.10193678722,99848.0
2020-10-14,107174.64796230184,43136.18681092543,149284.873930957,107174.64796230184,107174.64796230184,722.611322292339,722.611322292339,722.611322292339,722.611322292339,722.611322292339,722.611322292339,0.0,0.0,0.0,107897.25928459418,104802.0
2020-10-15,107228.63390473281,53659.74064258789,177518.41776612774,107228.63390473281,107228.63390473281,16363.434287193339,16363.434287193339,16363.434287193339,16363.434287193339,16363.434287193339,16363.434287193339,0.0,0.0,0.0,123592.06819192614,101948.0
2020-10-16,107282.61984716376,45128.70054717661,157921.14078256948,107282.61984716376,107282.61984716376,-19.261126421224773,-19.261126421224773,-19.261126421224773,-19.261126421224773,-19.261126421224773,-19.261126421224773,0.0,0.0,0.0,107263.35872074253,100702.0
2020-10-17,107336.60578959472,57890.86835844391,161266.8341335371,107336.60578959472,107336.60578959472,-1649.4229586464605,-1649.4229586464605,-1649.4229586464605,-1649.4229586464605,-1649.4229586464605,-1649.4229586464605,0.0,0.0,0.0,105687.18283094825,96772.0
2020-10-18,107390.59173202566,54287.025884598945,155088.53294928212,107390.59173202566,107390.59173202566,-4246.29772880058,-4246.29772880058,-4246.29772880058,-4246.29772880058,-4246.29772880058,-4246.29772880058,0.0,0.0,0.0,103144.29400322508,91367.0
2020-10-19,107444.57767445662,36016.762769063935,156999.41326700957,107444.57767445662,107444.57767445662,-8004.503712551193,-8004.503712551193,-8004.503712551193,-8004.503712551193,-8004.503712551193,-8004.503712551193,0.0,0.0,0.0,99440.07396190544,82637.0
2020-10-20,107498.56361688758,42931.1066692291,156095.795608871,107498.56361688758,107498.56361688758,-3166.560083074029,-3166.560083074029,-3166.560083074029,-3166.560083074029,-3166.560083074029,-3166.560083074029,0.0,0.0,0.0,104332.00353381355,90857.0
2020-10-21,107552.54943452084,53041.21484210607,158515.76051682292,107552.54943452084,107552.54943452084,722.6113223096618,722.6113223096618,722.6113223096618,722.6113223096618,722.6113223096618,722.6113223096618,0.0,0.0,0.0,108275.1607568305,98465.0
2020-10-22,107606.53525215412,67721.60744463683,188528.98614939605,107606.53525215412,107606.53525215412,16363.434287201995,16363.434287201995,16363.434287201995,16363.434287201995,16363.434287201995,16363.434287201995,0.0,0.0,0.0,123969.96953935611,97218.0
2020-10-23,107660.52106978737,42515.352460170514,169434.12482823318,107660.52106978737,107660.52106978737,-19.26112642548835,-19.26112642548835,-19.26112642548835,-19.26112642548835,-19.26112642548835,-19.26112642548835,0.0,0.0,0.0,107641.25994336187,97789.0
2020-10-24,107714.50688742063,45655.49562641032,170016.62831360826,107714.50688742063,107714.50688742063,-1649.4229586546574,-1649.4229586546574,-1649.4229586546574,-1649.4229586546574,-1649.4229586546574,-1649.4229586546574,0.0,0.0,0.0,106065.08392876598,88868.0
2020-10-25,107768.49270505391,40465.31101236085,165097.25284707293,107768.49270505391,107768.49270505391,-4246.297728825545,-4246.297728825545,-4246.297728825545,-4246.297728825545,-4246.297728825545,-4246.297728825545,0.0,0.0,0.0,103522.19497622836,85293.0
2020-10-26,107822.47852268718,39817.31042381175,135472.18269206837,107822.47852268718,107822.47852268718,-8004.503712591306,-8004.503712591306,-8004.503712591306,-8004.503712591306,-8004.503712591306,-8004.503712591306,0.0,0.0,0.0,99817.97481009587,72869.0
2020-10-27,107876.46434032042,64849.12669295135,162508.35840819398,107876.46434032042,107876.46434032042,-3166.560083064378,-3166.560083064378,-3166.560083064378,-3166.560083064378,-3166.560083064378,-3166.560083064378,0.0,0.0,0.0,104709.90425725604,84917.0
2020-10-28,107930.4501579537,64145.47783335503,172210.77840039242,107930.4501579537,107930.4501579537,722.6113223071848,722.6113223071848,722.6113223071848,722.6113223071848,722.6113223071848,722.6113223071848,0.0,0.0,0.0,108653.06148026089,93361.0
2020-10-29,107984.43597558697,61756.08639532027,173917.1414821535,107984.43597558697,107984.43597558697,16363.434287199825,16363.434287199825,16363.434287199825,16363.434287199825,16363.434287199825,16363.434287199825,0.0,0.0,0.0,124347.87026278679,93190.0
2020-10-30,108038.42179322023,58051.5773844657,151827.28357883205,108038.42179322023,108038.42179322023,-19.261126447728188,-19.261126447728188,-19.261126447728188,-19.261126447728188,-19.261126447728188,-19.261126447728188,0.0,0.0,0.0,108019.1606667725,92346.0
2020-10-31,108092.4076108535,59758.572728611995,156004.21388038833,108092.4076108535,108092.4076108535,-1649.4229586628535,-1649.4229586628535,-1649.4229586628535,-1649.4229586628535,-1649.4229586628535,-1649.4229586628535,0.0,0.0,0.0,106442.98465219064,87003.0
2020-11-01,108146.39301142893,57031.86620629923,145717.4827784736,108146.39301142893,108146.39301142893,-4246.297728850512,-4246.297728850512,-4246.297728850512,-4246.297728850512,-4246.297728850512,-4246.297728850512,0.0,0.0,0.0,103900.09528257842,87735.0
2020-11-02,108200.37841200437,50977.65516004414,145626.77035335958,108200.37841200437,108200.37841200437,-8004.503712554865,-8004.503712554865,-8004.503712554865,-8004.503712554865,-8004.503712554865,-8004.503712554865,0.0,0.0,0.0,100195.8746994495,83317.0
2020-11-03,108254.3638125798,44548.66720534246,174011.298781292,108254.3638125798,108254.3638125798,-3166.5600830547282,-3166.5600830547282,-3166.5600830547282,-3166.5600830547282,-3166.5600830547282,-3166.5600830547282,0.0,0.0,0.0,105087.80372952507,93266.0
2020-11-04,108308.34921315523,59841.61909181833,173309.50844166943,108308.34921315523,108308.34921315523,722.6113223245085,722.6113223245085,722.6113223245085,722.6113223245085,722.6113223245085,722.6113223245085,0.0,0.0,0.0,109030.96053547974,97544.0
2020-11-05,108362.33461373068,66065.20189363572,189571.73094375836,108362.33461373068,108362.33461373068,16363.434287202133,16363.434287202133,16363.434287202133,16363.434287202133,16363.434287202133,16363.434287202133,0.0,0.0,0.0,124725.76890093282,96688.0
2020-11-06,108416.32001430613,65207.345529844446,168014.56688402843,108416.32001430613,108416.32001430613,-19.261126434015207,-19.261126434015207,-19.261126434015207,-19.261126434015207,-19.261126434015207,-19.261126434015207,0.0,0.0,0.0,108397.05888787212,101869.0
2020-11-07,108470.30541488156,40702.38132949513,159763.54860147243,108470.30541488156,108470.30541488156,-1649.4229586609003,-1649.4229586609003,-1649.4229586609003,-1649.4229586609003,-1649.4229586609003,-1649.4229586609003,0.0,0.0,0.0,106820.88245622066,94002.0
2020-11-08,108524.290815457,43084.793177075626,153612.69089154166,108524.290815457,108524.290815457,-4246.297728810843,-4246.297728810843,-4246.297728810843,-4246.297728810843,-4246.297728810843,-4246.297728810843,0.0,0.0,0.0,104277.99308664617,95077.0
2020-11-09,108578.27621603243,43763.13133349188,171650.31664459253,108578.27621603243,108578.27621603243,-8004.503712564657,-8004.503712564657,-8004.503712564657,-8004.503712564657,-8004.503712564657,-8004.503712564657,0.0,0.0,0.0,100573.77250346777,85692.0
2020-11-10,108632.26161660787,51587.43918927861,152052.09742502918,108632.26161660787,108632.26161660787,-3166.56008307024,-3166.56008307024,-3166.56008307024,-3166.56008307024,-3166.56008307024,-3166.56008307024,0.0,0.0,0.0,105465.70153353762,95551.0
2020-11-11,108686.24701718331,61674.644266506744,162087.92559633515,108686.24701718331,108686.24701718331,722.6113223319301,722.6113223319301,722.6113223319301,722.6113223319301,722.6113223319301,722.6113223319301,0.0,0.0,0.0,109408.85833951524,101130.0
2020-11-12,108740.23241775874,70087.01723502898,180468.2245190403,108740.23241775874,108740.23241775874,16363.434287204442,16363.434287204442,16363.434287204442,16363.434287204442,16363.434287204442,16363.434287204442,0.0,0.0,0.0,125103.66670496318,99298.0
2020-11-13,108794.21781833419,56977.06435901462,167810.6526380204,108794.21781833419,108794.21781833419,-19.26112641023815,-19.26112641023815,-19.26112641023815,-19.26112641023815,-19.26112641023815,-19.26112641023815,0.0,0.0,0.0,108774.95669192394,99711.0
2020-11-14,108848.20321890964,46126.61576013065,164742.3045279752,108848.20321890964,108848.20321890964,-1649.4229586690967,-1649.4229586690967,-1649.4229586690967,-1649.4229586690967,-1649.4229586690967,-1649.4229586690967,0.0,0.0,0.0,107198.78026024054,94366.0
2020-11-15,108902.18861948507,45630.996188477155,155182.2265219628,108902.18861948507,108902.18861948507,-4246.297728835808,-4246.297728835808,-4246.297728835808,-4246.297728835808,-4246.297728835808,-4246.297728835808,0.0,0.0,0.0,104655.89089064926,81922.0
2020-11-16,108956.1740200605,48252.991502792785,142803.00691615426,108956.1740200605,108956.1740200605,-8004.503712544125,-8004.503712544125,-8004.503712544125,-8004.503712544125,-8004.503712544125,-8004.503712544125,0.0,0.0,0.0,100951.67030751637,80841.0
2020-11-17,109010.15942063593,42842.87433950751,151275.2201343147,109010.15942063593,109010.15942063593,-3166.5600830605904,-3166.5600830605904,-3166.5600830605904,-3166.5600830605904,-3166.5600830605904,-3166.5600830605904,0.0,0.0,0.0,105843.59933757535,94361.0
2020-11-18,109064.14482121138,44179.35042133429,156719.96947417714,109064.14482121138,109064.14482121138,722.6113222860608,722.6113222860608,722.6113222860608,722.6113222860608,722.6113222860608,722.6113222860608,0.0,0.0,0.0,109786.75614349743,106917.0
2020-11-19,109118.1302217868,73224.03284461448,174495.02661149262,109118.1302217868,109118.1302217868,16363.43428719779,16363.43428719779,16363.43428719779,16363.43428719779,16363.43428719779,16363.43428719779,0.0,0.0,0.0,125481.5645089846,107164.0
2020-11-20,109172.11562236225,60139.48296530533,162319.84304880718,109172.11562236225,109172.11562236225,-19.261126414500936,-19.261126414500936,-19.261126414500936,-19.261126414500936,-19.261126414500936,-19.261126414500936,0.0,0.0,0.0,109152.85449594776,108929.0
2020-11-21,109226.10102293768,56103.12547264804,161390.8547128016,109226.10102293768,109226.10102293768,-1649.422958649383,-1649.422958649383,-1649.422958649383,-1649.422958649383,-1649.422958649383,-1649.422958649383,0.0,0.0,0.0,107576.6780642883,103948.0
2020-11-22,109280.08642351313,59778.69945682084,159270.18172542585,109280.08642351313,109280.08642351313,-4246.2977288284565,-4246.2977288284565,-4246.2977288284565,-4246.2977288284565,-4246.2977288284565,-4246.2977288284565,0.0,0.0,0.0,105033.78869468467,105137.0
2020-11-23,109334.07182408856,39278.93836692333,157511.16330575573,109334.07182408856,109334.07182408856,-8004.503712523596,-8004.503712523596,-8004.503712523596,-8004.503712523596,-8004.503712523596,-8004.503712523596,0.0,0.0,0.0,101329.56811156496,96980.0
2020-11-24,109388.057224664,43432.40074784546,156617.8369892486,109388.057224664,109388.057224664,-3166.5600830732606,-3166.5600830732606,-3166.5600830732606,-3166.5600830732606,-3166.5600830732606,-3166.5600830732606,0.0,0.0,0.0,106221.49714159073,107646.0
2020-11-25,109442.04262523944,64791.01040201288,162055.06327059146,109442.04262523944,109442.04262523944,722.6113222934833,722.6113222934833,722.6113222934833,722.6113222934833,722.6113222934833,722.6113222934833,0.0,0.0,0.0,110164.65394753292,109984.0
2020-11-26,109496.02802581489,77711.29913368178,178276.73480672378,109496.02802581489,109496.02802581489,16363.434287200098,16363.434287200098,16363.434287200098,16363.434287200098,16363.434287200098,16363.434287200098,0.0,0.0,0.0,125859.46231301498,138701.0
2020-11-27,109550.01342639032,47754.69816272859,162747.88380783668,109550.01342639032,109550.01342639032,-19.261126418764515,-19.261126418764515,-19.261126418764515,-19.261126418764515,-19.261126418764515,-19.261126418764515,0.0,0.0,0.0,109530.75229997156,146368.0
2020-11-28,109603.99882696576,48590.87051297443,157915.32955717045,109603.99882696576,109603.99882696576,-1649.4229586575789,-1649.4229586575789,-1649.4229586575789,-1649.4229586575789,-1649.4229586575789,-1649.4229586575789,0.0,0.0,0.0,107954.57586830818,127887.0
2020-11-29,109657.9842275412,62124.23581966764,162566.7882493028,109657.9842275412,109657.9842275412,-4246.297728821077,-4246.297728821077,-4246.297728821077,-4246.297728821077,-4246.297728821077,-4246.297728821077,0.0,0.0,0.0,105411.68649872011,125542.0
2020-11-30,109711.96962811663,53740.709939546134,158342.45902001913,109711.96962811663,109711.96962811663,-8004.503712563709,-8004.503712563709,-8004.503712563709,-8004.503712563709,-8004.503712563709,-8004.503712563709,0.0,0.0,0.0,101707.46591555292,115692.0
2020-12-01,109765.95502869207,55896.26667798475,162261.17150159195,109765.95502869207,109765.95502869207,-3166.5600830412905,-3166.5600830412905,-3166.5600830412905,-3166.5600830412905,-3166.5600830412905,-3166.5600830412905,0.0,0.0,0.0,106599.39494565078,123053.0
2020-12-02,109819.9404292675,48107.08689827414,177028.8579408254,109819.9404292675,109819.9404292675,722.6113223108063,722.6113223108063,722.6113223108063,722.6113223108063,722.6113223108063,722.6113223108063,0.0,0.0,0.0,110542.55175157831,127511.0
2020-12-03,109873.92582984295,65922.99485690895,180707.44184030668,109873.92582984295,109873.92582984295,16363.43428719792,16363.43428719792,16363.43428719792,16363.43428719792,16363.43428719792,16363.43428719792,0.0,0.0,0.0,126237.36011704087,131640.0
2020-12-04,109927.9112304184,45721.29327500145,164636.5801778279,109927.9112304184,109927.9112304184,-19.261126377010406,-19.261126377010406,-19.261126377010406,-19.261126377010406,-19.261126377010406,-19.261126377010406,0.0,0.0,0.0,109908.65010404139,126882.0
2020-12-05,109981.89663099383,43362.270126136136,172791.15735553968,109981.89663099383,109981.89663099383,-1649.4229586378651,-1649.4229586378651,-1649.4229586378651,-1649.4229586378651,-1649.4229586378651,-1649.4229586378651,0.0,0.0,0.0,108332.47367235596,123680.0
2020-12-06,110035.88203156926,51517.525466841675,171904.53257702448,110035.88203156926,110035.88203156926,-4246.2977288137245,-4246.2977288137245,-4246.2977288137245,-4246.2977288137245,-4246.2977288137245,-4246.2977288137245,0.0,0.0,0.0,105789.58430275554,119981.0
2020-12-07,110089.8674321447,43258.44947941609,165659.22506190874,110089.8674321447,110089.8674321447,-8004.503712587912,-8004.503712587912,-8004.503712587912,-8004.503712587912,-8004.503712587912,-8004.503712587912,0.0,0.0,0.0,102085.36371955679,108743.0
2020-12-08,110143.85283272013,61623.343540649366,155782.80434863322,110143.85283272013,110143.85283272013,-3166.5600830539615,-3166.5600830539615,-3166.5600830539615,-3166.5600830539615,-3166.5600830539615,-3166.5600830539615,0.0,0.0,0.0,106977.29274966617,118898.0
2020-12-09,110197.83823329557,44577.98958690119,156096.7953137557,110197.83823329557,110197.83823329557,722.611322318228,722.611322318228,722.611322318228,722.611322318228,722.611322318228,722.611322318228,0.0,0.0,0.0,110920.4495556138,118743.0
2020-12-10,110251.82363387101,66364.71807215242,187231.25591867385,110251.82363387101,110251.82363387101,16363.434287202099,16363.434287202099,16363.434287202099,16363.434287202099,16363.434287202099,16363.434287202099,0.0,0.0,0.0,126615.2579210731,908908.0
2020-12-11,110305.80903444646,41610.13664523581,166262.70375719608,110305.80903444646,110305.80903444646,-19.261126381273197,-19.261126381273197,-19.261126381273197,-19.261126381273197,-19.261126381273197,-19.261126381273197,0.0,0.0,0.0,110286.54790806519,114980.0
2020-12-12,110359.79443502189,54835.576712149144,160108.76241376638,110359.79443502189,110359.79443502189,-1649.4229586739718,-1649.4229586739718,-1649.4229586739718,-1649.4229586739718,-1649.4229586739718,-1649.4229586739718,0.0,0.0,0.0,108710.37147634792,110435.0
2020-12-13,110413.77983559732,51602.56563874045,156852.62151624906,110413.77983559732,110413.77983559732,-4246.297728838691,-4246.297728838691,-4246.297728838691,-4246.297728838691,-4246.297728838691,-4246.297728838691,0.0,0.0,0.0,106167.48210675863,99598.0
2020-12-14,110467.76523617277,50140.05801129179,157591.5939906727,110467.76523617277,110467.76523617277,-8004.50371256738,-8004.50371256738,-8004.50371256738,-8004.50371256738,-8004.50371256738,-8004.50371256738,0.0,0.0,0.0,102463.26152360538,94783.0
2020-12-15,110521.7506367482,50497.94770578484,167481.11195537358,110521.7506367482,110521.7506367482,-3166.560083069473,-3166.560083069473,-3166.560083069473,-3166.560083069473,-3166.560083069473,-3166.560083069473,0.0,0.0,0.0,107355.19055367872,107860.0
2020-12-16,110575.73603732363,64725.33877589793,163982.20102613958,110575.73603732363,110575.73603732363,722.6113223355524,722.6113223355524,722.6113223355524,722.6113223355524,722.6113223355524,722.6113223355524,0.0,0.0,0.0,111298.34735965918,107003.0
2020-12-17,110629.72143789908,76155.28846482011,177235.20227090773,110629.72143789908,110629.72143789908,16363.434287199927,16363.434287199927,16363.434287199927,16363.434287199927,16363.434287199927,16363.434287199927,0.0,0.0,0.0,126993.155725099,102298.0
2020-12-18,110683.70683847452,65166.94838795481,168658.448307074,110683.70683847452,110683.70683847452,-19.261126385537562,-19.261126385537562,-19.261126385537562,-19.261126385537562,-19.261126385537562,-19.261126385537562,0.0,0.0,0.0,110664.44571208899,100940.0
2020-12-19,110737.69223904995,53502.89293804228,161108.67499333387,110737.69223904995,110737.69223904995,-1649.422958654258,-1649.422958654258,-1649.422958654258,-1649.422958654258,-1649.422958654258,-1649.422958654258,0.0,0.0,0.0,109088.26928039569,96093.0
2020-12-20,110791.67763962538,34187.1520585003,175510.0130768097,110791.67763962538,110791.67763962538,-4246.29772883134,-4246.29772883134,-4246.29772883134,-4246.29772883134,-4246.29772883134,-4246.29772883134,0.0,0.0,0.0,106545.37991079404,87910.0
2020-12-21,110845.66304020083,53367.61918244614,154937.60362490945,110845.66304020083,110845.66304020083,-8004.503712546851,-8004.503712546851,-8004.503712546851,-8004.503712546851,-8004.503712546851,-8004.503712546851,0.0,0.0,0.0,102841.15932765398,79670.0
2020-12-22,110899.64844077626,49192.05838639493,157090.6220329005,110899.64844077626,110899.64844077626,-3166.5600830598232,-3166.5600830598232,-3166.5600830598232,-3166.5600830598232,-3166.5600830598232,-3166.5600830598232,0.0,0.0,0.0,107733.08835771643,90231.0
2020-12-23,110953.6338413517,53528.48361172232,157411.34896920886,110953.6338413517,110953.6338413517,722.6113223330752,722.6113223330752,722.6113223330752,722.6113223330752,722.6113223330752,722.6113223330752,0.0,0.0,0.0,111676.24516368477,90448.0
2020-12-24,111007.61924192715,71615.97107267764,192994.30608115616,111007.61924192715,111007.61924192715,16363.434287197753,16363.434287197753,16363.434287197753,16363.434287197753,16363.434287197753,16363.434287197753,0.0,0.0,0.0,127371.05352912491,89262.0
2020-12-25,111061.60464250259,57285.19029357142,172055.87649829205,111061.60464250259,111061.60464250259,-19.2611264077774,-19.2611264077774,-19.2611264077774,-19.2611264077774,-19.2611264077774,-19.2611264077774,0.0,0.0,0.0,111042.34351609481,86512.0
2020-12-26,111115.59004307802,48215.65960737393,177716.19499168592,111115.59004307802,111115.59004307802,-1649.4229586523045,-1649.4229586523045,-1649.4229586523045,-1649.4229586523045,-1649.4229586523045,-1649.4229586523045,0.0,0.0,0.0,109466.16708442572,75915.0
